pair,method,group_a,group_b,logZ_a,logZ_b,logBF_a_minus_b,abs_logBF,minuslogpost_min_a,minuslogpost_min_b,map_logpost_gap_a_minus_b,null_label,iteration
deu_combined_random_split_perm129,full_covariance_laplace,deu_combined_random_split_perm129_A,deu_combined_random_split_perm129_B,-606.9488515167809,-606.8769497835485,-0.07190173323238014,0.07190173323238014,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,129
deu_combined_random_split_perm129,diagonal_covariance_laplace,deu_combined_random_split_perm129_A,deu_combined_random_split_perm129_B,-606.8866767174077,-606.8141028814842,-0.07257383592343558,0.07257383592343558,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,129
deu_combined_random_split_perm129,iqr_diagonal_laplace,deu_combined_random_split_perm129_A,deu_combined_random_split_perm129_B,-606.4077496518453,-606.2823467384687,-0.12540291337654708,0.12540291337654708,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,129
deu_combined_random_split_perm130,full_covariance_laplace,deu_combined_random_split_perm130_A,deu_combined_random_split_perm130_B,-606.9497381107755,-606.9240549869203,-0.025683123855174017,0.025683123855174017,572.90778,572.83932,-0.06845999999995911,deu_combined_random_split,130
deu_combined_random_split_perm130,diagonal_covariance_laplace,deu_combined_random_split_perm130_A,deu_combined_random_split_perm130_B,-606.8832985358439,-606.8641266607127,-0.01917187513117824,0.01917187513117824,572.90778,572.83932,-0.06845999999995911,deu_combined_random_split,130
deu_combined_random_split_perm130,iqr_diagonal_laplace,deu_combined_random_split_perm130_A,deu_combined_random_split_perm130_B,-606.3922221456543,-606.3387940330642,-0.053428112590040655,0.053428112590040655,572.90778,572.83932,-0.06845999999995911,deu_combined_random_split,130
deu_combined_random_split_perm131,full_covariance_laplace,deu_combined_random_split_perm131_A,deu_combined_random_split_perm131_B,-607.0064820985973,-606.8211788443416,-0.18530325425570027,0.18530325425570027,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,131
deu_combined_random_split_perm131,diagonal_covariance_laplace,deu_combined_random_split_perm131_A,deu_combined_random_split_perm131_B,-606.9404776319177,-606.7631816204473,-0.1772960114703892,0.1772960114703892,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,131
deu_combined_random_split_perm131,iqr_diagonal_laplace,deu_combined_random_split_perm131_A,deu_combined_random_split_perm131_B,-606.4451357832165,-606.253843507087,-0.19129227612950217,0.19129227612950217,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,131
deu_combined_random_split_perm132,full_covariance_laplace,deu_combined_random_split_perm132_A,deu_combined_random_split_perm132_B,-606.9786311492809,-606.8792614833291,-0.09936966595182639,0.09936966595182639,572.89311,572.83932,-0.05378999999993539,deu_combined_random_split,132
deu_combined_random_split_perm132,diagonal_covariance_laplace,deu_combined_random_split_perm132_A,deu_combined_random_split_perm132_B,-606.9192435341081,-606.8133288702664,-0.10591466384164505,0.10591466384164505,572.89311,572.83932,-0.05378999999993539,deu_combined_random_split,132
deu_combined_random_split_perm132,iqr_diagonal_laplace,deu_combined_random_split_perm132_A,deu_combined_random_split_perm132_B,-606.431191090951,-606.2708466341184,-0.160344456832604,0.160344456832604,572.89311,572.83932,-0.05378999999993539,deu_combined_random_split,132
deu_combined_random_split_perm133,full_covariance_laplace,deu_combined_random_split_perm133_A,deu_combined_random_split_perm133_B,-606.8736088327369,-606.9500652597768,0.07645642703994326,0.07645642703994326,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,133
deu_combined_random_split_perm133,diagonal_covariance_laplace,deu_combined_random_split_perm133_A,deu_combined_random_split_perm133_B,-606.8105044972142,-606.8907986421996,0.08029414498537335,0.08029414498537335,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,133
deu_combined_random_split_perm133,iqr_diagonal_laplace,deu_combined_random_split_perm133_A,deu_combined_random_split_perm133_B,-606.2779922009122,-606.3979309387979,0.11993873788571818,0.11993873788571818,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,133
deu_combined_random_split_perm134,full_covariance_laplace,deu_combined_random_split_perm134_A,deu_combined_random_split_perm134_B,-606.9202634204518,-606.907873749413,-0.012389671038704364,0.012389671038704364,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,134
deu_combined_random_split_perm134,diagonal_covariance_laplace,deu_combined_random_split_perm134_A,deu_combined_random_split_perm134_B,-606.8475202937659,-606.8543542164473,0.0068339226813805,0.0068339226813805,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,134
deu_combined_random_split_perm134,iqr_diagonal_laplace,deu_combined_random_split_perm134_A,deu_combined_random_split_perm134_B,-606.350128328746,-606.3643705245045,0.014242195758470189,0.014242195758470189,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,134
deu_combined_random_split_perm135,full_covariance_laplace,deu_combined_random_split_perm135_A,deu_combined_random_split_perm135_B,-606.8732138588614,-606.9512088441079,0.07799498524650517,0.07799498524650517,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,135
deu_combined_random_split_perm135,diagonal_covariance_laplace,deu_combined_random_split_perm135_A,deu_combined_random_split_perm135_B,-606.8085236478272,-606.8926995991312,0.08417595130401878,0.08417595130401878,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,135
deu_combined_random_split_perm135,iqr_diagonal_laplace,deu_combined_random_split_perm135_A,deu_combined_random_split_perm135_B,-606.2916420162768,-606.4166981013964,0.12505608511958144,0.12505608511958144,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,135
deu_combined_random_split_perm136,full_covariance_laplace,deu_combined_random_split_perm136_A,deu_combined_random_split_perm136_B,-606.9520263657216,-606.8984897115955,-0.05353665412610553,0.05353665412610553,572.88934,572.83932,-0.05001999999990403,deu_combined_random_split,136
deu_combined_random_split_perm136,diagonal_covariance_laplace,deu_combined_random_split_perm136_A,deu_combined_random_split_perm136_B,-606.8913814161564,-606.8350870176505,-0.05629439850588369,0.05629439850588369,572.88934,572.83932,-0.05001999999990403,deu_combined_random_split,136
deu_combined_random_split_perm136,iqr_diagonal_laplace,deu_combined_random_split_perm136_A,deu_combined_random_split_perm136_B,-606.4333245854027,-606.3108611193102,-0.12246346609254033,0.12246346609254033,572.88934,572.83932,-0.05001999999990403,deu_combined_random_split,136
deu_combined_random_split_perm137,full_covariance_laplace,deu_combined_random_split_perm137_A,deu_combined_random_split_perm137_B,-606.896284041313,-606.9558654669221,0.05958142560905344,0.05958142560905344,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,137
deu_combined_random_split_perm137,diagonal_covariance_laplace,deu_combined_random_split_perm137_A,deu_combined_random_split_perm137_B,-606.8278138435246,-606.9000785835228,0.07226473999821792,0.07226473999821792,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,137
deu_combined_random_split_perm137,iqr_diagonal_laplace,deu_combined_random_split_perm137_A,deu_combined_random_split_perm137_B,-606.334213733386,-606.4128360597255,0.07862232633942767,0.07862232633942767,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,137
deu_combined_random_split_perm138,full_covariance_laplace,deu_combined_random_split_perm138_A,deu_combined_random_split_perm138_B,-606.9007820660416,-606.9553810540376,0.0545989879959734,0.0545989879959734,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,138
deu_combined_random_split_perm138,diagonal_covariance_laplace,deu_combined_random_split_perm138_A,deu_combined_random_split_perm138_B,-606.8387388363368,-606.8923134775844,0.053574641247564614,0.053574641247564614,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,138
deu_combined_random_split_perm138,iqr_diagonal_laplace,deu_combined_random_split_perm138_A,deu_combined_random_split_perm138_B,-606.3035590076054,-606.4268908033093,0.12333179570396169,0.12333179570396169,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,138
deu_combined_random_split_perm139,full_covariance_laplace,deu_combined_random_split_perm139_A,deu_combined_random_split_perm139_B,-606.9225730576917,-606.949560112027,0.026987054335336325,0.026987054335336325,572.83932,572.90778,0.06845999999995911,deu_combined_random_split,139
deu_combined_random_split_perm139,diagonal_covariance_laplace,deu_combined_random_split_perm139_A,deu_combined_random_split_perm139_B,-606.8534343291041,-606.8927013897751,0.03926706067102259,0.03926706067102259,572.83932,572.90778,0.06845999999995911,deu_combined_random_split,139
deu_combined_random_split_perm139,iqr_diagonal_laplace,deu_combined_random_split_perm139_A,deu_combined_random_split_perm139_B,-606.3810503468101,-606.3749729173392,-0.0060774294709062815,0.0060774294709062815,572.83932,572.90778,0.06845999999995911,deu_combined_random_split,139
deu_combined_random_split_perm140,full_covariance_laplace,deu_combined_random_split_perm140_A,deu_combined_random_split_perm140_B,-606.9268100536592,-606.8997450547547,-0.027064998904506865,0.027064998904506865,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,140
deu_combined_random_split_perm140,diagonal_covariance_laplace,deu_combined_random_split_perm140_A,deu_combined_random_split_perm140_B,-606.8647735557422,-606.8383732212376,-0.026400334504614875,0.026400334504614875,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,140
deu_combined_random_split_perm140,iqr_diagonal_laplace,deu_combined_random_split_perm140_A,deu_combined_random_split_perm140_B,-606.3617773196306,-606.312052503389,-0.04972481624156444,0.04972481624156444,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,140
deu_combined_random_split_perm141,full_covariance_laplace,deu_combined_random_split_perm141_A,deu_combined_random_split_perm141_B,-606.9259283634509,-606.9248144967969,-0.0011138666540091435,0.0011138666540091435,572.88934,572.83932,-0.05001999999990403,deu_combined_random_split,141
deu_combined_random_split_perm141,diagonal_covariance_laplace,deu_combined_random_split_perm141_A,deu_combined_random_split_perm141_B,-606.8703785350467,-606.8570453225793,-0.013333212467387057,0.013333212467387057,572.88934,572.83932,-0.05001999999990403,deu_combined_random_split,141
deu_combined_random_split_perm141,iqr_diagonal_laplace,deu_combined_random_split_perm141_A,deu_combined_random_split_perm141_B,-606.3983315526809,-606.335492118457,-0.06283943422397442,0.06283943422397442,572.88934,572.83932,-0.05001999999990403,deu_combined_random_split,141
deu_combined_random_split_perm142,full_covariance_laplace,deu_combined_random_split_perm142_A,deu_combined_random_split_perm142_B,-606.9289730196537,-606.8965672736448,-0.03240574600886248,0.03240574600886248,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,142
deu_combined_random_split_perm142,diagonal_covariance_laplace,deu_combined_random_split_perm142_A,deu_combined_random_split_perm142_B,-606.8648771115809,-606.8360759756522,-0.02880113592868838,0.02880113592868838,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,142
deu_combined_random_split_perm142,iqr_diagonal_laplace,deu_combined_random_split_perm142_A,deu_combined_random_split_perm142_B,-606.360515581204,-606.3378531512471,-0.02266242995688117,0.02266242995688117,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,142
deu_combined_random_split_perm143,full_covariance_laplace,deu_combined_random_split_perm143_A,deu_combined_random_split_perm143_B,-606.8856591349474,-606.9680589499112,0.08239981496376458,0.08239981496376458,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,143
deu_combined_random_split_perm143,diagonal_covariance_laplace,deu_combined_random_split_perm143_A,deu_combined_random_split_perm143_B,-606.8144339594483,-606.9137422243336,0.09930826488539424,0.09930826488539424,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,143
deu_combined_random_split_perm143,iqr_diagonal_laplace,deu_combined_random_split_perm143_A,deu_combined_random_split_perm143_B,-606.3340780755076,-606.4056173076345,0.0715392321269519,0.0715392321269519,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,143
deu_combined_random_split_perm144,full_covariance_laplace,deu_combined_random_split_perm144_A,deu_combined_random_split_perm144_B,-606.8829315743784,-606.9432338881691,0.060302313790657536,0.060302313790657536,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,144
deu_combined_random_split_perm144,diagonal_covariance_laplace,deu_combined_random_split_perm144_A,deu_combined_random_split_perm144_B,-606.8207712538964,-606.8797412805699,0.05897002667347806,0.05897002667347806,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,144
deu_combined_random_split_perm144,iqr_diagonal_laplace,deu_combined_random_split_perm144_A,deu_combined_random_split_perm144_B,-606.3016916675421,-606.4102389844198,0.1085473168777753,0.1085473168777753,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,144
deu_combined_random_split_perm145,full_covariance_laplace,deu_combined_random_split_perm145_A,deu_combined_random_split_perm145_B,-606.9144053703321,-606.9358212209738,0.02141585064168794,0.02141585064168794,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,145
deu_combined_random_split_perm145,diagonal_covariance_laplace,deu_combined_random_split_perm145_A,deu_combined_random_split_perm145_B,-606.8530570925607,-606.8747919327952,0.02173484023455785,0.02173484023455785,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,145
deu_combined_random_split_perm145,iqr_diagonal_laplace,deu_combined_random_split_perm145_A,deu_combined_random_split_perm145_B,-606.3360881247221,-606.4010905699215,0.06500244519941134,0.06500244519941134,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,145
deu_combined_random_split_perm146,full_covariance_laplace,deu_combined_random_split_perm146_A,deu_combined_random_split_perm146_B,-606.9706095125312,-606.8848105394233,-0.08579897310789875,0.08579897310789875,572.89311,572.83932,-0.05378999999993539,deu_combined_random_split,146
deu_combined_random_split_perm146,diagonal_covariance_laplace,deu_combined_random_split_perm146_A,deu_combined_random_split_perm146_B,-606.9099209596271,-606.8226085043582,-0.08731245526894327,0.08731245526894327,572.89311,572.83932,-0.05378999999993539,deu_combined_random_split,146
deu_combined_random_split_perm146,iqr_diagonal_laplace,deu_combined_random_split_perm146_A,deu_combined_random_split_perm146_B,-606.4311445694537,-606.3194604190272,-0.11168415042652668,0.11168415042652668,572.89311,572.83932,-0.05378999999993539,deu_combined_random_split,146
deu_combined_random_split_perm147,full_covariance_laplace,deu_combined_random_split_perm147_A,deu_combined_random_split_perm147_B,-606.8868940752159,-606.9407017093022,0.053807634086297185,0.053807634086297185,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,147
deu_combined_random_split_perm147,diagonal_covariance_laplace,deu_combined_random_split_perm147_A,deu_combined_random_split_perm147_B,-606.8329450252185,-606.8707613476068,0.037816322388380286,0.037816322388380286,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,147
deu_combined_random_split_perm147,iqr_diagonal_laplace,deu_combined_random_split_perm147_A,deu_combined_random_split_perm147_B,-606.3291509640011,-606.3792045313431,0.050053567342047245,0.050053567342047245,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,147
deu_combined_random_split_perm148,full_covariance_laplace,deu_combined_random_split_perm148_A,deu_combined_random_split_perm148_B,-606.9084217352927,-606.9482563430217,0.039834607729062554,0.039834607729062554,572.83932,572.89311,0.05378999999993539,deu_combined_random_split,148
deu_combined_random_split_perm148,diagonal_covariance_laplace,deu_combined_random_split_perm148_A,deu_combined_random_split_perm148_B,-606.8423739840663,-606.8887846502481,0.046410666181827764,0.046410666181827764,572.83932,572.89311,0.05378999999993539,deu_combined_random_split,148
deu_combined_random_split_perm148,iqr_diagonal_laplace,deu_combined_random_split_perm148_A,deu_combined_random_split_perm148_B,-606.3406409982265,-606.3934056843902,0.05276468616375496,0.05276468616375496,572.83932,572.89311,0.05378999999993539,deu_combined_random_split,148
deu_combined_random_split_perm149,full_covariance_laplace,deu_combined_random_split_perm149_A,deu_combined_random_split_perm149_B,-606.8894528572137,-606.9615233675125,0.07207051029888589,0.07207051029888589,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,149
deu_combined_random_split_perm149,diagonal_covariance_laplace,deu_combined_random_split_perm149_A,deu_combined_random_split_perm149_B,-606.8331812891585,-606.8935118497182,0.06033056055969155,0.06033056055969155,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,149
deu_combined_random_split_perm149,iqr_diagonal_laplace,deu_combined_random_split_perm149_A,deu_combined_random_split_perm149_B,-606.3249227234289,-606.4066981008064,0.08177537737742568,0.08177537737742568,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,149
deu_combined_random_split_perm150,full_covariance_laplace,deu_combined_random_split_perm150_A,deu_combined_random_split_perm150_B,-606.9188086346213,-606.9374973736283,0.01868873900696144,0.01868873900696144,572.89311,572.83932,-0.05378999999993539,deu_combined_random_split,150
deu_combined_random_split_perm150,diagonal_covariance_laplace,deu_combined_random_split_perm150_A,deu_combined_random_split_perm150_B,-606.8560450963635,-606.8771819588085,0.021136862445018778,0.021136862445018778,572.89311,572.83932,-0.05378999999993539,deu_combined_random_split,150
deu_combined_random_split_perm150,iqr_diagonal_laplace,deu_combined_random_split_perm150_A,deu_combined_random_split_perm150_B,-606.3480584594786,-606.3787251514923,0.030666692013710417,0.030666692013710417,572.89311,572.83932,-0.05378999999993539,deu_combined_random_split,150
deu_combined_random_split_perm151,full_covariance_laplace,deu_combined_random_split_perm151_A,deu_combined_random_split_perm151_B,-606.9304519995756,-606.8961047565504,-0.034347243025194985,0.034347243025194985,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,151
deu_combined_random_split_perm151,diagonal_covariance_laplace,deu_combined_random_split_perm151_A,deu_combined_random_split_perm151_B,-606.862378009044,-606.8399215931335,-0.02245641591059666,0.02245641591059666,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,151
deu_combined_random_split_perm151,iqr_diagonal_laplace,deu_combined_random_split_perm151_A,deu_combined_random_split_perm151_B,-606.3681898712578,-606.3491855556116,-0.01900431564615701,0.01900431564615701,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,151
deu_combined_random_split_perm152,full_covariance_laplace,deu_combined_random_split_perm152_A,deu_combined_random_split_perm152_B,-606.8844883736186,-606.9685608469624,0.08407247334378098,0.08407247334378098,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,152
deu_combined_random_split_perm152,diagonal_covariance_laplace,deu_combined_random_split_perm152_A,deu_combined_random_split_perm152_B,-606.8269641101828,-606.901561836649,0.07459772646620877,0.07459772646620877,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,152
deu_combined_random_split_perm152,iqr_diagonal_laplace,deu_combined_random_split_perm152_A,deu_combined_random_split_perm152_B,-606.3136659696241,-606.4124052014258,0.09873923180168731,0.09873923180168731,572.83932,572.88934,0.05001999999990403,deu_combined_random_split,152
deu_combined_random_split_perm153,full_covariance_laplace,deu_combined_random_split_perm153_A,deu_combined_random_split_perm153_B,-606.9545513702408,-606.9090342852982,-0.04551708494261675,0.04551708494261675,572.89311,572.83932,-0.05378999999993539,deu_combined_random_split,153
deu_combined_random_split_perm153,diagonal_covariance_laplace,deu_combined_random_split_perm153_A,deu_combined_random_split_perm153_B,-606.8840527080573,-606.8499846447995,-0.03406806325779144,0.03406806325779144,572.89311,572.83932,-0.05378999999993539,deu_combined_random_split,153
deu_combined_random_split_perm153,iqr_diagonal_laplace,deu_combined_random_split_perm153_A,deu_combined_random_split_perm153_B,-606.395910121745,-606.3468914503075,-0.04901867143757954,0.04901867143757954,572.89311,572.83932,-0.05378999999993539,deu_combined_random_split,153
deu_combined_random_split_perm154,full_covariance_laplace,deu_combined_random_split_perm154_A,deu_combined_random_split_perm154_B,-606.8773826897916,-606.9799072581358,0.10252456834416535,0.10252456834416535,572.83932,572.89311,0.05378999999993539,deu_combined_random_split,154
deu_combined_random_split_perm154,diagonal_covariance_laplace,deu_combined_random_split_perm154_A,deu_combined_random_split_perm154_B,-606.8226158462031,-606.910162898244,0.08754705204091806,0.08754705204091806,572.83932,572.89311,0.05378999999993539,deu_combined_random_split,154
deu_combined_random_split_perm154,iqr_diagonal_laplace,deu_combined_random_split_perm154_A,deu_combined_random_split_perm154_B,-606.3208580780584,-606.4321451388777,0.11128706081922246,0.11128706081922246,572.83932,572.89311,0.05378999999993539,deu_combined_random_split,154
deu_combined_random_split_perm155,full_covariance_laplace,deu_combined_random_split_perm155_A,deu_combined_random_split_perm155_B,-606.9662138555886,-606.8648129832092,-0.10140087237948592,0.10140087237948592,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,155
deu_combined_random_split_perm155,diagonal_covariance_laplace,deu_combined_random_split_perm155_A,deu_combined_random_split_perm155_B,-606.9009139100265,-606.805495948738,-0.09541796128849,0.09541796128849,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,155
deu_combined_random_split_perm155,iqr_diagonal_laplace,deu_combined_random_split_perm155_A,deu_combined_random_split_perm155_B,-606.4137648833077,-606.252095245896,-0.16166963741170548,0.16166963741170548,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,155
deu_combined_random_split_perm156,full_covariance_laplace,deu_combined_random_split_perm156_A,deu_combined_random_split_perm156_B,-606.907826597655,-606.9194011995893,0.011574601934285056,0.011574601934285056,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,156
deu_combined_random_split_perm156,diagonal_covariance_laplace,deu_combined_random_split_perm156_A,deu_combined_random_split_perm156_B,-606.8415391804219,-606.8610820336309,0.01954285320891813,0.01954285320891813,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,156
deu_combined_random_split_perm156,iqr_diagonal_laplace,deu_combined_random_split_perm156_A,deu_combined_random_split_perm156_B,-606.3515029274395,-606.3553562262267,0.0038532987872486046,0.0038532987872486046,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,156
deu_combined_random_split_perm157,full_covariance_laplace,deu_combined_random_split_perm157_A,deu_combined_random_split_perm157_B,-606.9022998254806,-606.9273456638286,0.02504583834809182,0.02504583834809182,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,157
deu_combined_random_split_perm157,diagonal_covariance_laplace,deu_combined_random_split_perm157_A,deu_combined_random_split_perm157_B,-606.8451135646711,-606.8582789897144,0.01316542504332574,0.01316542504332574,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,157
deu_combined_random_split_perm157,iqr_diagonal_laplace,deu_combined_random_split_perm157_A,deu_combined_random_split_perm157_B,-606.3567369389599,-606.3538856136375,-0.0028513253223536594,0.0028513253223536594,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,157
deu_combined_random_split_perm158,full_covariance_laplace,deu_combined_random_split_perm158_A,deu_combined_random_split_perm158_B,-606.8650931379847,-606.9639304971163,0.09883735913160763,0.09883735913160763,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,158
deu_combined_random_split_perm158,diagonal_covariance_laplace,deu_combined_random_split_perm158_A,deu_combined_random_split_perm158_B,-606.804523254644,-606.900158525423,0.0956352707789847,0.0956352707789847,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,158
deu_combined_random_split_perm158,iqr_diagonal_laplace,deu_combined_random_split_perm158_A,deu_combined_random_split_perm158_B,-606.2618364209226,-606.4177514360807,0.15591501515814343,0.15591501515814343,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,158
deu_combined_random_split_perm159,full_covariance_laplace,deu_combined_random_split_perm159_A,deu_combined_random_split_perm159_B,-606.9413457460045,-606.8832807042031,-0.05806504180134198,0.05806504180134198,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,159
deu_combined_random_split_perm159,diagonal_covariance_laplace,deu_combined_random_split_perm159_A,deu_combined_random_split_perm159_B,-606.8812501362651,-606.8211031387905,-0.060146997474589625,0.060146997474589625,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,159
deu_combined_random_split_perm159,iqr_diagonal_laplace,deu_combined_random_split_perm159_A,deu_combined_random_split_perm159_B,-606.3757547350579,-606.3251335282039,-0.05062120685397531,0.05062120685397531,572.86331,572.83932,-0.02398999999991247,deu_combined_random_split,159
deu_combined_random_split_perm160,full_covariance_laplace,deu_combined_random_split_perm160_A,deu_combined_random_split_perm160_B,-606.9550436440728,-606.9011911047551,-0.05385253931774514,0.05385253931774514,572.89311,572.83932,-0.05378999999993539,deu_combined_random_split,160
deu_combined_random_split_perm160,diagonal_covariance_laplace,deu_combined_random_split_perm160_A,deu_combined_random_split_perm160_B,-606.8924636398764,-606.8406605001353,-0.051803139741082305,0.051803139741082305,572.89311,572.83932,-0.05378999999993539,deu_combined_random_split,160
deu_combined_random_split_perm160,iqr_diagonal_laplace,deu_combined_random_split_perm160_A,deu_combined_random_split_perm160_B,-606.3818436228946,-606.3489722314921,-0.03287139140252293,0.03287139140252293,572.89311,572.83932,-0.05378999999993539,deu_combined_random_split,160
deu_combined_random_split_perm161,full_covariance_laplace,deu_combined_random_split_perm161_A,deu_combined_random_split_perm161_B,-606.8834466098835,-606.9470181146764,0.06357150479288975,0.06357150479288975,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,161
deu_combined_random_split_perm161,diagonal_covariance_laplace,deu_combined_random_split_perm161_A,deu_combined_random_split_perm161_B,-606.825544002943,-606.8758672392127,0.05032323626960533,0.05032323626960533,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,161
deu_combined_random_split_perm161,iqr_diagonal_laplace,deu_combined_random_split_perm161_A,deu_combined_random_split_perm161_B,-606.3409807286314,-606.3744040820994,0.03342335346803793,0.03342335346803793,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,161
deu_combined_random_split_perm162,full_covariance_laplace,deu_combined_random_split_perm162_A,deu_combined_random_split_perm162_B,-606.9060265547052,-606.9691736051179,0.06314705041268098,0.06314705041268098,572.83932,572.90778,0.06845999999995911,deu_combined_random_split,162
deu_combined_random_split_perm162,diagonal_covariance_laplace,deu_combined_random_split_perm162_A,deu_combined_random_split_perm162_B,-606.842900871288,-606.9050174555845,0.06211658429651834,0.06211658429651834,572.83932,572.90778,0.06845999999995911,deu_combined_random_split,162
deu_combined_random_split_perm162,iqr_diagonal_laplace,deu_combined_random_split_perm162_A,deu_combined_random_split_perm162_B,-606.352855776622,-606.4087641939407,0.055908417318619286,0.055908417318619286,572.83932,572.90778,0.06845999999995911,deu_combined_random_split,162
deu_combined_random_split_perm163,full_covariance_laplace,deu_combined_random_split_perm163_A,deu_combined_random_split_perm163_B,-606.9433640444331,-606.9101623631974,-0.03320168123570966,0.03320168123570966,572.88934,572.83932,-0.05001999999990403,deu_combined_random_split,163
deu_combined_random_split_perm163,diagonal_covariance_laplace,deu_combined_random_split_perm163_A,deu_combined_random_split_perm163_B,-606.8865364139499,-606.8409339427832,-0.045602471166716896,0.045602471166716896,572.88934,572.83932,-0.05001999999990403,deu_combined_random_split,163
deu_combined_random_split_perm163,iqr_diagonal_laplace,deu_combined_random_split_perm163_A,deu_combined_random_split_perm163_B,-606.4011622966591,-606.3531722896397,-0.04799000701939349,0.04799000701939349,572.88934,572.83932,-0.05001999999990403,deu_combined_random_split,163
deu_combined_random_split_perm164,full_covariance_laplace,deu_combined_random_split_perm164_A,deu_combined_random_split_perm164_B,-606.8816750178212,-606.9485785674541,0.06690354963291156,0.06690354963291156,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,164
deu_combined_random_split_perm164,diagonal_covariance_laplace,deu_combined_random_split_perm164_A,deu_combined_random_split_perm164_B,-606.815968725565,-606.8860638515031,0.07009512593810996,0.07009512593810996,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,164
deu_combined_random_split_perm164,iqr_diagonal_laplace,deu_combined_random_split_perm164_A,deu_combined_random_split_perm164_B,-606.3294750062421,-606.3728525131553,0.043377506913202524,0.043377506913202524,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,164
deu_combined_random_split_perm165,full_covariance_laplace,deu_combined_random_split_perm165_A,deu_combined_random_split_perm165_B,-606.8967149560114,-606.9303248392716,0.03360988326028291,0.03360988326028291,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,165
deu_combined_random_split_perm165,diagonal_covariance_laplace,deu_combined_random_split_perm165_A,deu_combined_random_split_perm165_B,-606.8341124190929,-606.8670514128377,0.0329389937447786,0.0329389937447786,572.83932,572.86331,0.02398999999991247,deu_combined_random_split,165
